CUSTOMER_ID,GENDER,DOB,EDUC_LEVEL,MARITAL_STATUS,HOUSEHOLD_SIZE,HOUSEHOLD_INCOME,YEARS_AT_CURRENT_ADDRESS,POSTAL_CODE,REGION,YEARS_WITH_CURRENT_EMPLOYER,RETIRED,SOCIAL_MEDIA,TV,PREFERRED_CONTACT,CUSTOMER_CATEGORY,MONTHS_WITH_SERVICE,TOLL_FREE_SERVICE,EQUIPMENT_RENTAL,CALLING_CARD_SERVICE,WIRELESS_SERVICE,LONGDISTANCE_LAST_MONTH,TOLLFREE_LAST_MONTH,EQUIPMENT_LAST_MONTH,CALLINGCARD_LAST_MONTH,WIRELESS_LAST_MONTH,LONGDISTANCE_OVER_TENURE,TOLLFREE_OVER_TENURE,EQUIPMENT_OVER_TENURE,CALLING_CARD_OVER_TENURE,WIRELESS_OVER_TENURE,MULTIPLE_LINES,VOICEMAIL,PAGING_SERVICE,INTERNET,CALLER_ID,CALL_WAITING,CALL_FORWARDING,THREE_WAY_CALLING,ELECTRONIC_BILLING,CHURN,RECEIVED_LETTER_OF_THANKS
10089,"Female",1953-06-10,1,"Married",2,17,30,316,3,29,"Yes","","Yes","e-mail","Plus service",67,"Yes","No","Yes","No",21.700000,26.250000,0.000000,12.000000,0.000000,1384.050000,1721.250000,0.000000,785.000000,0.000000,"Yes","No","No","No","Yes","No","Yes","No","No","",""
10090,"Female",1957-08-13,1,"Unmarried",1,361,26,351,3,40,"No","","Yes","e-mail","E-service",66,"No","No","Yes","No",12.750000,0.000000,0.000000,38.500000,0.000000,782.000000,0.000000,0.000000,2615.000000,0.000000,"Yes","No","No","No","No","No","No","Yes","No","",""
10091,"Female",1997-11-23,,"Unmarried",1,18,1,253,2,0,"No","Yes","Yes","e-mail","Basic service",1,"No","Yes","No","No",2.700000,0.000000,32.700000,0.000000,0.000000,2.700000,0.000000,32.700000,0.000000,0.000000,"No","No","No","Yes","No","No","No","Yes","Yes","",""
10092,"Male",1985-07-14,4,"Married",3,14,3,127,1,1,"No","Yes","Yes","e-mail","Total service",28,"Yes","Yes","No","Yes",4.550000,15.750000,33.000000,0.000000,23.950000,145.950000,504.900000,869.850000,0.000000,618.650000,"Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","",""
10093,"Female",1954-06-04,2,"Unmarried",1,9,13,220,2,6,"Yes","Yes","Yes","e-mail","Plus service",12,"Yes","Yes","Yes","No",3.800000,30.000000,32.800000,8.500000,0.000000,52.850000,317.750000,376.600000,95.000000,0.000000,"No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","",""
10094,"Male",1993-02-27,3,"Married",4,18,4,211,2,2,"No","","Yes","telephone","Basic service",59,"No","Yes","Yes","No",20.100000,0.000000,32.550000,22.750000,0.000000,1251.400000,0.000000,1882.650000,1415.000000,0.000000,"No","No","No","No","No","No","No","No","No","",""
10095,"Female",1979-02-26,4,"Married",4,94,8,110,1,11,"No","","Yes","e-mail","E-service",25,"No","Yes","No","No",3.950000,0.000000,30.750000,0.000000,0.000000,95.200000,0.000000,681.200000,0.000000,0.000000,"Yes","No","No","No","No","No","No","No","No","",""
10096,"Male",1974-09-23,3,"Married",2,26,4,171,1,2,"No","Yes","Yes","e-mail","Total service",21,"Yes","Yes","Yes","Yes",7.550000,41.000000,42.350000,23.500000,35.750000,160.650000,863.300000,890.750000,485.000000,702.950000,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","",""
10097,"Female",1973-05-11,,"Married",2,99,3,151,1,8,"No","Yes","Yes","e-mail","Plus service",13,"No","No","Yes","No",8.700000,0.000000,0.000000,23.750000,0.000000,103.400000,0.000000,0.000000,240.000000,0.000000,"No","Yes","No","Yes","Yes","No","Yes","No","No","",""
10098,"Female",1992-02-27,2,"Married",5,30,3,221,2,7,"No","","Yes","e-mail","Basic service",1,"No","Yes","No","No",1.050000,0.000000,15.400000,0.000000,0.000000,1.050000,0.000000,15.400000,0.000000,0.000000,"No","No","No","No","No","No","No","No","Yes","",""
10099,"Male",1967-03-12,1,"Married",3,54,15,114,1,15,"No","","Yes","e-mail","Plus service",37,"Yes","No","Yes","No",9.550000,16.500000,0.000000,8.250000,0.000000,323.650000,614.150000,0.000000,225.000000,0.000000,"Yes","No","No","No","No","Yes","No","Yes","No","",""
10100,"Female",1991-02-16,4,"Married",3,91,3,165,1,1,"No","Yes","Yes","e-mail","Total service",32,"Yes","Yes","Yes","Yes",5.500000,16.000000,42.650000,3.750000,41.300000,189.050000,543.150000,1247.300000,100.000000,1269.100000,"No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","",""
